Indicator;Country;Forecast;Variant;Pred Value;Obs value;Cal year
TFR;Finland;1980;L;1.35;1.74;1999
TFR;Finland;1980;L;1.34;1.73;2000
TFR;Finland;1981;M;1.65;1.64;1981
TFR;Finland;1981;M;1.65;1.72;1982
TFR;Finland;1981;M;1.65;1.74;1983
TFR;Finland;1981;M;1.65;1.69;1984
TFR;Finland;1981;M;1.65;1.64;1985
TFR;Finland;1981;M;1.65;1.60;1986
TFR;Finland;1981;M;1.65;1.59;1987
TFR;Finland;1981;M;1.65;1.69;1988
TFR;Finland;1981;M;1.65;1.71;1989
TFR;Finland;1981;M;1.65;1.78;1990
TFR;Finland;1981;M;1.65;1.79;1991
TFR;Finland;1981;M;1.65;1.85;1992
TFR;Finland;1981;M;1.65;1.81;1993
TFR;Finland;1981;M;1.65;1.85;1994
TFR;Finland;1981;M;1.65;1.81;1995
TFR;Finland;1981;M;1.65;1.76;1996
TFR;Finland;1981;M;1.65;1.75;1997
TFR;Finland;1981;M;1.65;1.70;1998
TFR;Finland;1981;M;1.65;1.74;1999
TFR;Finland;1981;M;1.65;1.73;2000
TFR;Finland;1981;M;1.65;1.73;2001
TFR;Finland;1981;M;1.65;1.72;2002
TFR;Finland;1981;M;1.65;;2003
TFR;Finland;1981;M;1.65;;2004
TFR;Finland;1981;M;1.65;;2005
TFR;Finland;1981;M;1.65;;2006
TFR;Finland;1981;M;1.65;;2007
TFR;Finland;1981;M;1.65;;2008
TFR;Finland;1981;M;1.65;;2009
TFR;Finland;1981;M;1.65;;2010
TFR;Finland;1981;H;1.65;1.64;1981
TFR;Finland;1981;H;1.67;1.72;1982
TFR;Finland;1981;H;1.68;1.74;1983
TFR;Finland;1981;H;1.70;1.69;1984
TFR;Finland;1981;H;1.71;1.64;1985
TFR;Finland;1981;H;1.73;1.60;1986
TFR;Finland;1981;H;1.74;1.59;1987
TFR;Finland;1981;H;1.76;1.69;1988
TFR;Finland;1981;H;1.78;1.71;1989
TFR;Finland;1981;H;1.79;1.78;1990
TFR;Finland;1981;H;1.81;1.79;1991
TFR;Finland;1981;H;1.82;1.85;1992
TFR;Finland;1981;H;1.84;1.81;1993
TFR;Finland;1981;H;1.86;1.85;1994
TFR;Finland;1981;H;1.87;1.81;1995
TFR;Finland;1981;H;1.89;1.76;1996
TFR;Finland;1981;H;1.90;1.75;1997
TFR;Finland;1981;H;1.92;1.70;1998
TFR;Finland;1981;H;1.93;1.74;1999
TFR;Finland;1981;H;1.95;1.73;2000
TFR;Finland;1981;H;1.95;1.73;2001
TFR;Finland;1981;H;1.95;1.72;2002
TFR;Finland;1981;H;1.95;;2003
TFR;Finland;1981;H;1.95;;2004
TFR;Finland;1981;H;1.95;;2005
TFR;Finland;1981;H;1.95;;2006
TFR;Finland;1981;H;1.95;;2007
TFR;Finland;1981;H;1.95;;2008
TFR;Finland;1981;H;1.95;;2009
TFR;Finland;1981;H;1.95;;2010
TFR;Finland;1981;L;1.65;1.64;1981
TFR;Finland;1981;L;1.63;1.72;1982
TFR;Finland;1981;L;1.62;1.74;1983
TFR;Finland;1981;L;1.60;1.69;1984
TFR;Finland;1981;L;1.59;1.64;1985
TFR;Finland;1981;L;1.57;1.60;1986
TFR;Finland;1981;L;1.56;1.59;1987
TFR;Finland;1981;L;1.54;1.69;1988
TFR;Finland;1981;L;1.52;1.71;1989
TFR;Finland;1981;L;1.51;1.78;1990
TFR;Finland;1981;L;1.49;1.79;1991
TFR;Finland;1981;L;1.48;1.85;1992
TFR;Finland;1981;L;1.46;1.81;1993
TFR;Finland;1981;L;1.44;1.85;1994
TFR;Finland;1981;L;1.43;1.81;1995
TFR;Finland;1981;L;1.41;1.76;1996
TFR;Finland;1981;L;1.40;1.75;1997
TFR;Finland;1981;L;1.38;1.70;1998
TFR;Finland;1981;L;1.37;1.74;1999
TFR;Finland;1981;L;1.35;1.73;2000
TFR;Finland;1981;L;1.35;1.73;2001
TFR;Finland;1981;L;1.35;1.72;2002
TFR;Finland;1981;L;1.35;;2003
TFR;Finland;1981;L;1.35;;2004
TFR;Finland;1981;L;1.35;;2005
TFR;Finland;1981;L;1.35;;2006
TFR;Finland;1981;L;1.35;;2007
TFR;Finland;1981;L;1.35;;2008
TFR;Finland;1981;L;1.35;;2009
TFR;Finland;1981;L;1.35;;2010
TFR;Finland;1984;M;1.70;1.69;1984
TFR;Finland;1984;M;1.70;1.64;1985
TFR;Finland;1984;M;1.70;1.60;1986
TFR;Finland;1984;M;1.70;1.59;1987
TFR;Finland;1984;M;1.70;1.69;1988
TFR;Finland;1984;M;1.70;1.71;1989
TFR;Finland;1984;M;1.70;1.78;1990
TFR;Finland;1984;M;1.70;1.79;1991
TFR;Finland;1984;M;1.70;1.85;1992
TFR;Finland;1984;M;1.70;1.81;1993
TFR;Finland;1984;M;1.70;1.85;1994
TFR;Finland;1984;M;1.70;1.81;1995
TFR;Finland;1984;M;1.70;1.76;1996
TFR;Finland;1984;M;1.70;1.75;1997
TFR;Finland;1984;M;1.70;1.70;1998
TFR;Finland;1984;M;1.70;1.74;1999
TFR;Finland;1984;M;1.70;1.73;2000
TFR;Finland;1984;M;1.70;1.73;2001
TFR;Finland;1984;M;1.70;1.72;2002
TFR;Finland;1984;M;1.70;;2003
TFR;Finland;1984;M;1.70;;2004
TFR;Finland;1984;M;1.70;;2005
TFR;Finland;1984;M;1.70;;2006
TFR;Finland;1984;M;1.70;;2007
TFR;Finland;1984;M;1.70;;2008
TFR;Finland;1984;M;1.70;;2009
TFR;Finland;1984;M;1.70;;2010
TFR;Finland;1988;M;1.68;1.69;1988
TFR;Finland;1988;M;1.68;1.71;1989
TFR;Finland;1988;M;1.68;1.78;1990
TFR;Finland;1988;M;1.68;1.79;1991
TFR;Finland;1988;M;1.68;1.85;1992
TFR;Finland;1988;M;1.68;1.81;1993
TFR;Finland;1988;M;1.68;1.85;1994
TFR;Finland;1988;M;1.68;1.81;1995
TFR;Finland;1988;M;1.68;1.76;1996
TFR;Finland;1988;M;1.68;1.75;1997
TFR;Finland;1988;M;1.68;1.70;1998
TFR;Finland;1988;M;1.68;1.74;1999
TFR;Finland;1988;M;1.68;1.73;2000
TFR;Finland;1988;M;1.68;1.73;2001
TFR;Finland;1988;M;1.68;1.72;2002
TFR;Finland;1988;M;1.68;;2003
TFR;Finland;1988;M;1.68;;2004
TFR;Finland;1988;M;1.68;;2005
TFR;Finland;1988;M;1.68;;2006
TFR;Finland;1988;M;1.68;;2007
TFR;Finland;1988;M;1.68;;2008
TFR;Finland;1988;M;1.68;;2009
TFR;Finland;1988;M;1.68;;2010
TFR;Finland;1990;M;1.71;1.78;1990
TFR;Finland;1990;M;1.71;1.79;1991
TFR;Finland;1990;M;1.71;1.85;1992
TFR;Finland;1990;M;1.71;1.81;1993
TFR;Finland;1990;M;1.71;1.85;1994
TFR;Finland;1990;M;1.71;1.81;1995
TFR;Finland;1990;M;1.71;1.76;1996
TFR;Finland;1990;M;1.71;1.75;1997
TFR;Finland;1990;M;1.71;1.70;1998
TFR;Finland;1990;M;1.71;1.74;1999
TFR;Finland;1990;M;1.71;1.73;2000
TFR;Finland;1990;M;1.71;1.73;2001
TFR;Finland;1990;M;1.71;1.72;2002
TFR;Finland;1990;M;1.71;;2003
TFR;Finland;1990;M;1.71;;2004
TFR;Finland;1990;M;1.71;;2005
TFR;Finland;1990;M;1.71;;2006
TFR;Finland;1990;M;1.71;;2007
TFR;Finland;1990;M;1.71;;2008
TFR;Finland;1990;M;1.71;;2009
TFR;Finland;1990;M;1.71;;2010
TFR;Finland;1991;L;1.75;1.79;1991
TFR;Finland;1991;L;1.73;1.85;1992
TFR;Finland;1991;L;1.70;1.81;1993
TFR;Finland;1991;L;1.70;1.85;1994
TFR;Finland;1991;L;1.70;1.81;1995
TFR;Finland;1991;L;1.70;1.76;1996
TFR;Finland;1991;L;1.70;1.75;1997
TFR;Finland;1991;L;1.70;1.70;1998
TFR;Finland;1991;L;1.70;1.74;1999
TFR;Finland;1991;L;1.70;1.73;2000
TFR;Finland;1991;L;1.70;1.73;2001
TFR;Finland;1991;L;1.70;1.72;2002
TFR;Finland;1991;L;1.70;;2003
TFR;Finland;1991;L;1.70;;2004
TFR;Finland;1991;L;1.70;;2005
TFR;Finland;1991;L;1.70;;2006
TFR;Finland;1991;L;1.70;;2007
TFR;Finland;1991;L;1.70;;2008
TFR;Finland;1991;L;1.70;;2009
TFR;Finland;1991;L;1.70;;2010
TFR;Finland;1991;H;1.82;1.79;1991
TFR;Finland;1991;H;1.80;1.85;1992
TFR;Finland;1991;H;1.77;1.81;1993
TFR;Finland;1991;H;1.75;1.85;1994
TFR;Finland;1991;H;1.72;1.81;1995
TFR;Finland;1991;H;1.72;1.76;1996
TFR;Finland;1991;H;1.72;1.75;1997
TFR;Finland;1991;H;1.72;1.70;1998
TFR;Finland;1991;H;1.72;1.74;1999
TFR;Finland;1991;H;1.72;1.73;2000
TFR;Finland;1991;H;1.72;1.73;2001
TFR;Finland;1991;H;1.72;1.72;2002
TFR;Finland;1991;H;1.72;;2003
TFR;Finland;1991;H;1.72;;2004
TFR;Finland;1991;H;1.72;;2005
TFR;Finland;1991;H;1.72;;2006
TFR;Finland;1991;H;1.72;;2007
TFR;Finland;1991;H;1.72;;2008
TFR;Finland;1991;H;1.72;;2009
TFR;Finland;1991;H;1.72;;2010
TFR;Finland;1992;L;1.80;1.85;1992
TFR;Finland;1992;L;1.77;1.81;1993
TFR;Finland;1992;L;1.75;1.85;1994
TFR;Finland;1992;L;1.72;1.81;1995
TFR;Finland;1992;L;1.72;1.76;1996
TFR;Finland;1992;L;1.72;1.75;1997
TFR;Finland;1992;L;1.72;1.70;1998
TFR;Finland;1992;L;1.72;1.74;1999
TFR;Finland;1992;L;1.72;1.73;2000
TFR;Finland;1992;L;1.72;1.73;2001
TFR;Finland;1992;L;1.72;1.72;2002
TFR;Finland;1992;L;1.72;;2003
TFR;Finland;1992;L;1.72;;2004
TFR;Finland;1992;L;1.72;;2005
TFR;Finland;1992;L;1.72;;2006
TFR;Finland;1992;L;1.72;;2007
TFR;Finland;1992;L;1.72;;2008
TFR;Finland;1992;L;1.72;;2009
TFR;Finland;1992;L;1.72;;2010
TFR;Finland;1992;H;1.85;1.85;1992
TFR;Finland;1992;H;1.90;1.81;1993
TFR;Finland;1992;H;2.00;1.85;1994
TFR;Finland;1992;H;2.10;1.81;1995
TFR;Finland;1992;H;2.10;1.76;1996
TFR;Finland;1992;H;2.10;1.75;1997
TFR;Finland;1992;H;2.10;1.70;1998
TFR;Finland;1992;H;2.10;1.74;1999
TFR;Finland;1992;H;2.10;1.73;2000
TFR;Finland;1992;H;2.10;1.73;2001
TFR;Finland;1992;H;2.10;1.72;2002
TFR;Finland;1992;H;2.10;;2003
TFR;Finland;1992;H;2.10;;2004
TFR;Finland;1992;H;2.10;;2005
TFR;Finland;1992;H;2.10;;2006
TFR;Finland;1992;H;2.10;;2007
TFR;Finland;1992;H;2.10;;2008
TFR;Finland;1992;H;2.10;;2009
TFR;Finland;1992;H;2.10;;2010
TFR;Finland;1993;H;1.90;1.81;1993
TFR;Finland;1993;H;1.95;1.85;1994
TFR;Finland;1993;H;2.00;1.81;1995
TFR;Finland;1993;H;2.05;1.76;1996
TFR;Finland;1993;H;2.10;1.75;1997
TFR;Finland;1993;H;2.10;1.70;1998
TFR;Finland;1993;H;2.10;1.74;1999
TFR;Finland;1993;H;2.10;1.73;2000
TFR;Finland;1993;H;2.10;1.73;2001
TFR;Finland;1993;H;2.10;1.72;2002
TFR;Finland;1993;H;2.10;;2003
TFR;Finland;1993;H;2.10;;2004
TFR;Finland;1993;H;2.10;;2005
TFR;Finland;1993;H;2.10;;2006
TFR;Finland;1993;H;2.10;;2007
TFR;Finland;1993;H;2.10;;2008
TFR;Finland;1993;H;2.10;;2009
TFR;Finland;1993;H;2.10;;2010
TFR;Finland;1993;L;1.80;1.81;1993
TFR;Finland;1993;L;1.75;1.85;1994
TFR;Finland;1993;L;1.70;1.81;1995
TFR;Finland;1993;L;1.65;1.76;1996
TFR;Finland;1993;L;1.60;1.75;1997
TFR;Finland;1993;L;1.55;1.70;1998
TFR;Finland;1993;L;1.50;1.74;1999
TFR;Finland;1993;L;1.50;1.73;2000
TFR;Finland;1993;L;1.50;1.73;2001
TFR;Finland;1993;L;1.50;1.72;2002
TFR;Finland;1993;L;1.50;;2003
TFR;Finland;1993;L;1.50;;2004
TFR;Finland;1993;L;1.50;;2005
TFR;Finland;1993;L;1.50;;2006
TFR;Finland;1993;L;1.50;;2007
TFR;Finland;1993;L;1.50;;2008
TFR;Finland;1993;L;1.50;;2009
TFR;Finland;1993;L;1.50;;2010
TFR;Finland;1993;M;1.83;1.81;1993
TFR;Finland;1993;M;1.80;1.85;1994
TFR;Finland;1993;M;1.78;1.81;1995
TFR;Finland;1993;M;1.75;1.76;1996
TFR;Finland;1993;M;1.75;1.75;1997
TFR;Finland;1993;M;1.75;1.70;1998
TFR;Finland;1993;M;1.75;1.74;1999
TFR;Finland;1993;M;1.75;1.73;2000
TFR;Finland;1993;M;1.75;1.73;2001
TFR;Finland;1993;M;1.75;1.72;2002
TFR;Finland;1993;M;1.75;;2003
TFR;Finland;1993;M;1.75;;2004
TFR;Finland;1993;M;1.75;;2005
TFR;Finland;1993;M;1.75;;2006
TFR;Finland;1993;M;1.75;;2007
TFR;Finland;1993;M;1.75;;2008
TFR;Finland;1993;M;1.75;;2009
TFR;Finland;1993;M;1.75;;2010
TFR;Finland;1994;L;1.80;1.85;1994
TFR;Finland;1994;L;1.78;1.81;1995
TFR;Finland;1994;L;1.75;1.76;1996
TFR;Finland;1994;L;1.75;1.75;1997
TFR;Finland;1994;L;1.75;1.70;1998
TFR;Finland;1994;L;1.75;1.74;1999
TFR;Finland;1994;L;1.75;1.73;2000
TFR;Finland;1994;L;1.75;1.73;2001
TFR;Finland;1994;L;1.75;1.72;2002
TFR;Finland;1994;L;1.75;;2003
TFR;Finland;1994;L;1.75;;2004
TFR;Finland;1994;L;1.75;;2005
TFR;Finland;1994;L;1.75;;2006
TFR;Finland;1994;L;1.75;;2007
TFR;Finland;1994;L;1.75;;2008
TFR;Finland;1994;L;1.75;;2009
TFR;Finland;1994;L;1.75;;2010
TFR;Finland;1994;H;1.95;1.85;1994
TFR;Finland;1994;H;2.00;1.81;1995
TFR;Finland;1994;H;2.05;1.76;1996
TFR;Finland;1994;H;2.10;1.75;1997
TFR;Finland;1994;H;2.10;1.70;1998
TFR;Finland;1994;H;2.10;1.74;1999
TFR;Finland;1994;H;2.10;1.73;2000
TFR;Finland;1994;H;2.10;1.73;2001
TFR;Finland;1994;H;2.10;1.72;2002
TFR;Finland;1994;H;2.10;;2003
TFR;Finland;1994;H;2.10;;2004
TFR;Finland;1994;H;2.10;;2005
TFR;Finland;1994;H;2.10;;2006
TFR;Finland;1994;H;2.10;;2007
TFR;Finland;1994;H;2.10;;2008
TFR;Finland;1994;H;2.10;;2009
TFR;Finland;1994;H;2.10;;2010
TFR;Finland;1994;M;1.83;1.85;1994
TFR;Finland;1994;M;1.80;1.81;1995
TFR;Finland;1994;M;1.80;1.76;1996
TFR;Finland;1994;M;1.80;1.75;1997
TFR;Finland;1994;M;1.80;1.70;1998
TFR;Finland;1994;M;1.80;1.74;1999
TFR;Finland;1994;M;1.80;1.73;2000
TFR;Finland;1994;M;1.80;1.73;2001
TFR;Finland;1994;M;1.80;1.72;2002
TFR;Finland;1994;M;1.80;;2003
TFR;Finland;1994;M;1.80;;2004
TFR;Finland;1994;M;1.80;;2005
TFR;Finland;1994;M;1.80;;2006
TFR;Finland;1994;M;1.80;;2007
TFR;Finland;1994;M;1.80;;2008
TFR;Finland;1994;M;1.80;;2009
TFR;Finland;1994;M;1.80;;2010
TFR;Finland;1995;H;1.80;1.81;1995
TFR;Finland;1995;H;1.85;1.76;1996
TFR;Finland;1995;H;1.90;1.75;1997
TFR;Finland;1995;H;1.95;1.70;1998
TFR;Finland;1995;H;2.00;1.74;1999
TFR;Finland;1995;H;2.05;1.73;2000
TFR;Finland;1995;H;2.10;1.73;2001
TFR;Finland;1995;H;2.10;1.72;2002
TFR;Finland;1995;H;2.10;;2003
TFR;Finland;1995;H;2.10;;2004
TFR;Finland;1995;H;2.10;;2005
TFR;Finland;1995;H;2.10;;2006
TFR;Finland;1995;H;2.10;;2007
TFR;Finland;1995;H;2.10;;2008
TFR;Finland;1995;H;2.10;;2009
TFR;Finland;1995;H;2.10;;2010
TFR;Finland;1995;L;1.80;1.81;1995
TFR;Finland;1995;L;1.75;1.76;1996
TFR;Finland;1995;L;1.70;1.75;1997
TFR;Finland;1995;L;1.65;1.70;1998
TFR;Finland;1995;L;1.60;1.74;1999
TFR;Finland;1995;L;1.55;1.73;2000
TFR;Finland;1995;L;1.50;1.73;2001
TFR;Finland;1995;L;1.50;1.72;2002
TFR;Finland;1995;L;1.50;;2003
TFR;Finland;1995;L;1.50;;2004
TFR;Finland;1995;L;1.50;;2005
TFR;Finland;1995;L;1.50;;2006
TFR;Finland;1995;L;1.50;;2007
TFR;Finland;1995;L;1.50;;2008
TFR;Finland;1995;L;1.50;;2009
TFR;Finland;1995;L;1.50;;2010
TFR;Finland;1997;M;1.75;1.75;1997
TFR;Finland;1997;M;1.75;1.70;1998
TFR;Finland;1997;M;1.75;1.74;1999
TFR;Finland;1997;M;1.75;1.73;2000
TFR;Finland;1997;M;1.75;1.73;2001
TFR;Finland;1997;M;1.75;1.72;2002
TFR;Finland;1997;M;1.75;;2003
TFR;Finland;1997;M;1.75;;2004
TFR;Finland;1997;M;1.75;;2005
TFR;Finland;1997;M;1.75;;2006
TFR;Finland;1997;M;1.75;;2007
TFR;Finland;1997;M;1.75;;2008
TFR;Finland;1997;M;1.75;;2009
TFR;Finland;1997;M;1.75;;2010
TFR;Finland;1998;M;1.75;1.70;1998
TFR;Finland;1998;M;1.75;1.74;1999
TFR;Finland;1998;M;1.75;1.73;2000
TFR;Finland;1998;M;1.75;1.73;2001
TFR;Finland;1998;M;1.75;1.72;2002
TFR;Finland;1998;M;1.75;;2003
TFR;Finland;1998;M;1.75;;2004
TFR;Finland;1998;M;1.75;;2005
TFR;Finland;1998;M;1.75;;2006
TFR;Finland;1998;M;1.75;;2007
TFR;Finland;1998;M;1.75;;2008
TFR;Finland;1998;M;1.75;;2009
TFR;Finland;1998;M;1.75;;2010
TFR;Finland;2001;M;1.73;1.73;2001
TFR;Finland;2001;M;1.73;1.72;2002
TFR;Finland;2001;M;1.73;;2003
TFR;Finland;2001;M;1.73;;2004
TFR;Finland;2001;M;1.73;;2005
TFR;Finland;2001;M;1.73;;2006
TFR;Finland;2001;M;1.73;;2007
TFR;Finland;2001;M;1.73;;2008
TFR;Finland;2001;M;1.73;;2009
TFR;Finland;2001;M;1.73;;2010
TFR;France;1968;L;2.63;2.58;1968
TFR;France;1968;L;2.60;2.53;1969
TFR;France;1968;L;2.58;2.47;1970
TFR;France;1968;L;2.55;2.49;1971
TFR;France;1968;L;2.52;2.41;1972
TFR;France;1968;L;2.49;2.30;1973
TFR;France;1968;L;2.46;2.11;1974
TFR;France;1968;L;2.43;1.93;1975
TFR;France;1968;L;2.40;1.83;1976
TFR;France;1968;L;2.37;1.86;1977
TFR;France;1968;L;2.35;1.82;1978
TFR;France;1968;L;2.32;1.86;1979
TFR;France;1968;L;2.29;1.95;1980
TFR;France;1968;L;2.26;1.95;1981
TFR;France;1968;L;2.23;1.91;1982
TFR;France;1968;L;2.20;1.78;1983
TFR;France;1968;L;2.17;1.80;1984
TFR;France;1968;L;2.14;1.81;1985
TFR;France;1968;L;2.14;1.83;1986
TFR;France;1968;L;2.14;1.80;1987
TFR;France;1968;L;2.14;1.81;1988
TFR;France;1968;L;2.14;1.79;1989
TFR;France;1968;L;2.14;1.78;1990
TFR;France;1968;L;2.14;1.77;1991
TFR;France;1968;L;2.14;1.73;1992
TFR;France;1968;L;2.14;1.66;1993
TFR;France;1968;L;2.14;1.66;1994
TFR;France;1968;L;2.14;1.71;1995
TFR;France;1968;L;2.14;1.73;1996
TFR;France;1968;L;2.14;1.73;1997
TFR;France;1968;L;2.14;1.76;1998
TFR;France;1968;L;2.14;1.79;1999
TFR;France;1968;L;2.14;1.89;2000
TFR;France;1968;H;2.65;2.58;1968
TFR;France;1968;H;2.65;2.53;1969
TFR;France;1968;H;2.64;2.47;1970
TFR;France;1968;H;2.63;2.49;1971
TFR;France;1968;H;2.62;2.41;1972
TFR;France;1968;H;2.62;2.30;1973
TFR;France;1968;H;2.61;2.11;1974
TFR;France;1968;H;2.60;1.93;1975
TFR;France;1968;H;2.59;1.83;1976
TFR;France;1968;H;2.59;1.86;1977
TFR;France;1968;H;2.58;1.82;1978
TFR;France;1968;H;2.58;1.86;1979
TFR;France;1968;H;2.58;1.95;1980
TFR;France;1968;H;2.58;1.95;1981
TFR;France;1968;H;2.58;1.91;1982
TFR;France;1968;H;2.58;1.78;1983
TFR;France;1968;H;2.58;1.80;1984
TFR;France;1968;H;2.58;1.81;1985
TFR;France;1968;H;2.58;1.83;1986
TFR;France;1968;H;2.58;1.80;1987
TFR;France;1968;H;2.58;1.81;1988
TFR;France;1968;H;2.58;1.79;1989
TFR;France;1968;H;2.58;1.78;1990
TFR;France;1968;H;2.58;1.77;1991
TFR;France;1968;H;2.58;1.73;1992
TFR;France;1968;H;2.58;1.66;1993
TFR;France;1968;H;2.58;1.66;1994
TFR;France;1968;H;2.58;1.71;1995
TFR;France;1968;H;2.58;1.73;1996
TFR;France;1968;H;2.58;1.73;1997
TFR;France;1968;H;2.58;1.76;1998
TFR;France;1968;H;2.58;1.79;1999
TFR;France;1968;H;2.58;1.89;2000
TFR;France;1970;L;2.58;2.47;1970
TFR;France;1970;L;2.55;2.49;1971
TFR;France;1970;L;2.52;2.41;1972
TFR;France;1970;L;2.49;2.30;1973
TFR;France;1970;L;2.46;2.11;1974
TFR;France;1970;L;2.43;1.93;1975
TFR;France;1970;L;2.40;1.83;1976
TFR;France;1970;L;2.37;1.86;1977
TFR;France;1970;L;2.35;1.82;1978
TFR;France;1970;L;2.32;1.86;1979
TFR;France;1970;L;2.29;1.95;1980
TFR;France;1970;L;2.26;1.95;1981
TFR;France;1970;L;2.23;1.91;1982
TFR;France;1970;L;2.20;1.78;1983
TFR;France;1970;L;2.17;1.80;1984
TFR;France;1970;L;2.14;1.81;1985
TFR;France;1970;L;2.14;1.83;1986
TFR;France;1970;L;2.14;1.80;1987
TFR;France;1970;L;2.14;1.81;1988
TFR;France;1970;L;2.14;1.79;1989
TFR;France;1970;L;2.14;1.78;1990
TFR;France;1970;L;2.14;1.77;1991
TFR;France;1970;L;2.14;1.73;1992
TFR;France;1970;L;2.14;1.66;1993
TFR;France;1970;L;2.14;1.66;1994
TFR;France;1970;L;2.14;1.71;1995
TFR;France;1970;L;2.14;1.73;1996
TFR;France;1970;L;2.14;1.73;1997
TFR;France;1970;L;2.14;1.76;1998
TFR;France;1970;L;2.14;1.79;1999
TFR;France;1970;L;2.14;1.89;2000
TFR;France;1970;H;2.64;2.47;1970
TFR;France;1970;H;2.63;2.49;1971
TFR;France;1970;H;2.62;2.41;1972
TFR;France;1970;H;2.62;2.30;1973
TFR;France;1970;H;2.61;2.11;1974
TFR;France;1970;H;2.60;1.93;1975
TFR;France;1970;H;2.59;1.83;1976
TFR;France;1970;H;2.59;1.86;1977
TFR;France;1970;H;2.58;1.82;1978
TFR;France;1970;H;2.58;1.86;1979
TFR;France;1970;H;2.58;1.95;1980
TFR;France;1970;H;2.58;1.95;1981
TFR;France;1970;H;2.58;1.91;1982
TFR;France;1970;H;2.58;1.78;1983
TFR;France;1970;H;2.58;1.80;1984
TFR;France;1970;H;2.58;1.81;1985
TFR;France;1970;H;2.58;1.83;1986
TFR;France;1970;H;2.58;1.80;1987
TFR;France;1970;H;2.58;1.81;1988
TFR;France;1970;H;2.58;1.79;1989
TFR;France;1970;H;2.58;1.78;1990
TFR;France;1970;H;2.58;1.77;1991
TFR;France;1970;H;2.58;1.73;1992
TFR;France;1970;H;2.58;1.66;1993
TFR;France;1970;H;2.58;1.66;1994
TFR;France;1970;H;2.58;1.71;1995
TFR;France;1970;H;2.58;1.73;1996
TFR;France;1970;H;2.58;1.73;1997
TFR;France;1970;H;2.58;1.76;1998
TFR;France;1970;H;2.58;1.79;1999
TFR;France;1970;H;2.58;1.89;2000
TFR;France;1975;H;1.92;1.93;1975
TFR;France;1975;H;1.83;1.83;1976
TFR;France;1975;H;1.87;1.86;1977
TFR;France;1975;H;1.91;1.82;1978
TFR;France;1975;H;1.95;1.86;1979
TFR;France;1975;H;1.99;1.95;1980
TFR;France;1975;H;2.01;1.95;1981
TFR;France;1975;H;2.03;1.91;1982
TFR;France;1975;H;2.05;1.78;1983
TFR;France;1975;H;2.06;1.80;1984
TFR;France;1975;H;2.07;1.81;1985
TFR;France;1975;H;2.08;1.83;1986
TFR;France;1975;H;2.08;1.80;1987
TFR;France;1975;H;2.09;1.81;1988
TFR;France;1975;H;2.09;1.79;1989
TFR;France;1975;H;2.10;1.78;1990
TFR;France;1975;H;2.10;1.77;1991
TFR;France;1975;H;2.10;1.73;1992
TFR;France;1975;H;2.10;1.66;1993
TFR;France;1975;H;2.10;1.66;1994
TFR;France;1975;H;2.10;1.71;1995
TFR;France;1975;H;2.10;1.73;1996
TFR;France;1975;H;2.10;1.73;1997
TFR;France;1975;H;2.10;1.76;1998
TFR;France;1975;H;2.10;1.79;1999
TFR;France;1975;H;2.10;1.89;2000
TFR;France;1975;H;2.10;1.89;2001
TFR;France;1975;H;2.10;1.89;2002
TFR;France;1975;H;2.10;;2003
TFR;France;1975;H;2.10;;2004
TFR;France;1975;H;2.10;;2005
TFR;France;1975;H;2.10;;2006
TFR;France;1975;H;2.10;;2007
TFR;France;1975;H;2.10;;2008
TFR;France;1975;H;2.10;;2009
TFR;France;1975;H;2.10;;2010
TFR;France;1975;L;1.92;1.93;1975
TFR;France;1975;L;1.83;1.83;1976
TFR;France;1975;L;1.87;1.86;1977
TFR;France;1975;L;1.86;1.82;1978
TFR;France;1975;L;1.85;1.86;1979
TFR;France;1975;L;1.84;1.95;1980
TFR;France;1975;L;1.83;1.95;1981
TFR;France;1975;L;1.82;1.91;1982
TFR;France;1975;L;1.82;1.78;1983
TFR;France;1975;L;1.82;1.80;1984
TFR;France;1975;L;1.81;1.81;1985
TFR;France;1975;L;1.81;1.83;1986
TFR;France;1975;L;1.79;1.80;1987
TFR;France;1975;L;1.81;1.81;1988
TFR;France;1975;L;1.80;1.79;1989
TFR;France;1975;L;1.80;1.78;1990
TFR;France;1975;L;1.80;1.77;1991
TFR;France;1975;L;1.80;1.73;1992
TFR;France;1975;L;1.80;1.66;1993
TFR;France;1975;L;1.80;1.66;1994
TFR;France;1975;L;1.80;1.71;1995
TFR;France;1975;L;1.80;1.73;1996
TFR;France;1975;L;1.80;1.73;1997
TFR;France;1975;L;1.80;1.76;1998
TFR;France;1975;L;1.80;1.79;1999
TFR;France;1975;L;1.80;1.89;2000
TFR;France;1975;L;1.80;1.89;2001
TFR;France;1975;L;1.80;1.89;2002
TFR;France;1975;L;1.80;;2003
TFR;France;1975;L;1.80;;2004
TFR;France;1975;L;1.80;;2005
TFR;France;1975;L;1.80;;2006
TFR;France;1975;L;1.80;;2007
TFR;France;1975;L;1.80;;2008
TFR;France;1975;L;1.80;;2009
TFR;France;1975;L;1.80;;2010
TFR;France;1985;M;1.83;1.81;1985
TFR;France;1985;M;1.86;1.83;1986
TFR;France;1985;M;1.89;1.80;1987
TFR;France;1985;M;1.92;1.81;1988
TFR;France;1985;M;1.95;1.79;1989
TFR;France;1985;M;1.97;1.78;1990
TFR;France;1985;M;1.99;1.77;1991
