"Country","Year","Age","ASFR","ASFR1","ASFR2","ASFR3","ASFR4","ASFR5p"
"SWE",1985,31,0.10107,0.02555,0.04175,0.02546,0.00663,0.00169
"SWE",1985,32,0.08615,0.0177,0.0342,0.02534,0.00703,0.00188
"SWE",1985,33,0.07201,0.01434,0.02712,0.02133,0.00665,0.00255
"SWE",1985,34,0.05954,0.0107,0.02032,0.01931,0.00677,0.00245
"SWE",1985,35,0.04892,0.00765,0.01527,0.01723,0.00598,0.0028
"SWE",1985,36,0.0378,0.00584,0.01081,0.01281,0.00559,0.00274
"SWE",1985,37,0.02839,0.00389,0.00765,0.0097,0.00487,0.00229
"SWE",1985,38,0.02182,0.00281,0.00675,0.00641,0.00364,0.00222
"SWE",1985,39,0.01608,0.00218,0.00365,0.00547,0.003,0.00178
"SWE",1985,40,0.01053,0.00151,0.00242,0.00316,0.00183,0.0016
"SWE",1985,41,0.00721,0.00104,0.00162,0.00187,0.00135,0.00132
"SWE",1985,42,0.00453,0.00051,0.00103,0.00127,0.00093,0.00079
"SWE",1985,43,0.00266,0.00037,0.00048,0.00065,0.00048,0.00067
"SWE",1985,44,0.00136,0.00027,0.00027,0.00027,0.00025,0.00029
"SWE",1985,45,0.00078,6e-05,1e-04,0.00014,1e-04,0.00037
"SWE",1985,46,0.00019,0,2e-05,4e-05,4e-05,8e-05
"SWE",1985,47,7e-05,0,2e-05,2e-05,0,2e-05
"SWE",1985,48,7e-05,0,0,2e-05,2e-05,2e-05
"SWE",1985,49,0,0,0,0,0,0
"SWE",1985,50,2e-05,0,0,0,0,2e-05
"SWE",1985,51,0,0,0,0,0,0
"SWE",1985,52,0,0,0,0,0,0
"SWE",1985,53,0,0,0,0,0,0
"SWE",1985,54,0,0,0,0,0,0
"SWE",1985,55,0,0,0,0,0,0
"SWE",1986,12,0,0,0,0,0,0
"SWE",1986,13,5e-05,5e-05,0,0,0,0
"SWE",1986,14,0.00016,0.00014,2e-05,0,0,0
"SWE",1986,15,6e-04,6e-04,0,0,0,0
"SWE",1986,16,0.0021,0.00206,4e-05,0,0,0
"SWE",1986,17,0.00619,0.00597,2e-04,2e-05,0,0
"SWE",1986,18,0.0151,0.01418,0.00087,5e-05,0,0
"SWE",1986,19,0.02979,0.02732,0.0023,0.00016,0,0
"SWE",1986,20,0.04904,0.0414,0.0071,5e-04,5e-05,0
"SWE",1986,21,0.06683,0.05016,0.01526,0.00131,1e-04,0
"SWE",1986,22,0.08577,0.05728,0.02524,0.00305,0.00017,3e-05
"SWE",1986,23,0.10111,0.06116,0.03324,0.00596,0.00066,9e-05
"SWE",1986,24,0.11999,0.06623,0.04296,0.00936,0.00121,0.00022
"SWE",1986,25,0.13281,0.06747,0.04962,0.01322,0.00211,0.00039
"SWE",1986,26,0.14121,0.06489,0.05496,0.01767,0.00299,0.00069
"SWE",1986,27,0.14064,0.05869,0.05704,0.02048,0.00377,0.00066
"SWE",1986,28,0.13923,0.05023,0.05875,0.02445,0.00462,0.00117
"SWE",1986,29,0.12816,0.04206,0.05418,0.02474,0.0059,0.00128
"SWE",1986,30,0.11856,0.03464,0.04852,0.0267,0.00681,0.00189
"SWE",1986,31,0.10406,0.02651,0.04261,0.02574,0.00708,0.00211
"SWE",1986,32,0.0887,0.0196,0.03521,0.02489,0.00652,0.00249
"SWE",1986,33,0.0764,0.01454,0.02949,0.023,0.00706,0.0023
"SWE",1986,34,0.06274,0.01202,0.02103,0.02004,0.00732,0.00234
"SWE",1986,35,0.05264,0.00892,0.01682,0.01811,0.00619,0.00261
"SWE",1986,36,0.0408,0.00685,0.01161,0.01398,0.0059,0.00245
"SWE",1986,37,0.03104,0.00441,0.00887,0.01007,0.00485,0.00284
"SWE",1986,38,0.02187,0.00331,0.00585,0.00647,0.0041,0.00214
"SWE",1986,39,0.01641,0.00235,0.00434,0.00517,0.00291,0.00165
"SWE",1986,40,0.01109,0.00172,0.00248,0.00348,0.00185,0.00156
"SWE",1986,41,0.00692,0.00101,0.00151,0.00192,0.00135,0.00112
"SWE",1986,42,0.00469,0.00061,0.00099,0.00109,0.00101,0.00099
"SWE",1986,43,0.00291,0.00051,0.00064,0.00071,0.00049,0.00056
"SWE",1986,44,0.00142,0.00013,0.00024,0.00028,0.00043,0.00034
"SWE",1986,45,0.00067,0,0.00017,0.00013,1e-04,0.00027
"SWE",1986,46,0.00023,0,6e-05,4e-05,8e-05,4e-05
"SWE",1986,47,4e-05,0,2e-05,0,2e-05,0
"SWE",1986,48,0,0,0,0,0,0
"SWE",1986,49,2e-05,0,0,2e-05,0,0
"SWE",1986,50,2e-05,0,0,2e-05,0,0
"SWE",1986,51,0,0,0,0,0,0
"SWE",1986,52,0,0,0,0,0,0
"SWE",1986,53,0,0,0,0,0,0
"SWE",1986,54,2e-05,0,0,0,0,2e-05
"SWE",1986,55,0,0,0,0,0,0
"SWE",1987,12,0,0,0,0,0,0
"SWE",1987,13,2e-05,2e-05,0,0,0,0
"SWE",1987,14,0.00016,0.00016,0,0,0,0
"SWE",1987,15,0.00043,0.00043,0,0,0,0
"SWE",1987,16,0.00238,0.00234,4e-05,0,0,0
"SWE",1987,17,0.00614,0.00588,0.00025,2e-05,0,0
"SWE",1987,18,0.0148,0.01394,0.00081,6e-05,0,0
"SWE",1987,19,0.02948,0.02661,0.00271,0.00016,0,0
"SWE",1987,20,0.04752,0.04039,0.00673,0.00039,2e-05,0
"SWE",1987,21,0.06623,0.05071,0.01412,0.00125,0.00013,2e-05
"SWE",1987,22,0.08711,0.05918,0.02474,0.00283,0.00034,3e-05
"SWE",1987,23,0.10437,0.06473,0.03358,0.00536,0.00066,3e-05
"SWE",1987,24,0.11954,0.06637,0.04296,0.00898,0.00112,0.00011
"SWE",1987,25,0.12979,0.06758,0.04895,0.01101,0.00197,0.00027
"SWE",1987,26,0.14077,0.06639,0.05421,0.01667,0.00296,0.00054
"SWE",1987,27,0.14297,0.06074,0.05803,0.01971,0.00375,0.00074
"SWE",1987,28,0.14469,0.05444,0.06073,0.02361,0.00496,0.00095
"SWE",1987,29,0.13537,0.04467,0.05743,0.0259,0.00594,0.00142
"SWE",1987,30,0.12439,0.03667,0.05305,0.0262,0.0067,0.00178
"SWE",1987,31,0.11107,0.02758,0.04669,0.02729,0.00717,0.00235
"SWE",1987,32,0.09515,0.02174,0.03782,0.0255,0.00748,0.00261
"SWE",1987,33,0.07972,0.01677,0.02976,0.02322,0.0073,0.00268
"SWE",1987,34,0.06571,0.0124,0.02344,0.02033,0.00653,0.00301
"SWE",1987,35,0.05221,0.00893,0.01713,0.01701,0.00612,0.00302
"SWE",1987,36,0.0428,0.00668,0.01373,0.01354,0.00578,0.00307
"SWE",1987,37,0.0311,0.00497,0.00847,0.01062,0.00495,0.00209
"SWE",1987,38,0.02377,0.00319,0.00667,0.0075,0.00407,0.00234
"SWE",1987,39,0.01751,0.00262,0.00427,0.00533,0.00327,0.00202
"SWE",1987,40,0.0114,0.0016,0.00261,0.00358,0.00213,0.00148
"SWE",1987,41,0.0074,0.00115,0.00173,0.00221,0.00127,0.00103
"SWE",1987,42,0.00459,0.00064,0.00106,0.00123,0.00074,0.00092
"SWE",1987,43,0.00295,0.00043,6e-04,0.00063,0.00054,0.00076
"SWE",1987,44,0.00178,0.00019,0.00044,0.00044,0.00027,0.00044
"SWE",1987,45,6e-04,6e-05,0.00015,0.00017,0.00013,9e-05
"SWE",1987,46,0.00036,6e-05,8e-05,8e-05,4e-05,8e-05
"SWE",1987,47,8e-05,0,4e-05,2e-05,0,2e-05
"SWE",1987,48,0,0,0,0,0,0
"SWE",1987,49,2e-05,0,2e-05,0,0,0
"SWE",1987,50,0,0,0,0,0,0
"SWE",1987,51,0,0,0,0,0,0
"SWE",1987,52,0,0,0,0,0,0
"SWE",1987,53,0,0,0,0,0,0
"SWE",1987,54,0,0,0,0,0,0
"SWE",1987,55,0,0,0,0,0,0
"SWE",1988,12,0,0,0,0,0,0
"SWE",1988,13,2e-05,2e-05,0,0,0,0
"SWE",1988,14,9e-05,9e-05,0,0,0,0
"SWE",1988,15,0.00067,0.00067,0,0,0,0
"SWE",1988,16,0.00247,0.0024,7e-05,0,0,0
"SWE",1988,17,0.00681,0.00658,0.00024,0,0,0
"SWE",1988,18,0.01557,0.01463,0.00092,2e-05,0,0
"SWE",1988,19,0.03157,0.0284,0.00299,0.00016,2e-05,0
"SWE",1988,20,0.05056,0.04197,0.008,0.00057,3e-05,0
"SWE",1988,21,0.07096,0.05402,0.01536,0.00148,1e-04,0
"SWE",1988,22,0.09226,0.06482,0.02425,0.0028,0.00033,7e-05
"SWE",1988,23,0.11043,0.06862,0.03531,0.00579,0.00062,8e-05
"SWE",1988,24,0.12737,0.06987,0.04696,0.00932,0.001,0.00022
"SWE",1988,25,0.14178,0.07317,0.05297,0.0131,0.0023,0.00025
"SWE",1988,26,0.14999,0.07024,0.05894,0.01662,0.00342,0.00076
"SWE",1988,27,0.15256,0.06249,0.0633,0.02168,0.00399,0.00109
"SWE",1988,28,0.14968,0.05524,0.06252,0.02477,0.00597,0.00118
"SWE",1988,29,0.14451,0.04695,0.06132,0.02775,0.00656,0.00193
"SWE",1988,30,0.13319,0.04004,0.05541,0.02818,0.00734,0.00222
"SWE",1988,31,0.11621,0.03173,0.0478,0.02746,0.00709,0.00212
"SWE",1988,32,0.10002,0.02231,0.03965,0.02757,0.00799,0.0025
"SWE",1988,33,0.08462,0.01731,0.03295,0.02414,0.00773,0.00249
"SWE",1988,34,0.06965,0.01278,0.0246,0.02158,0.00746,0.00323
"SWE",1988,35,0.05722,0.01039,0.019,0.01829,0.00666,0.00288
"SWE",1988,36,0.04567,0.00714,0.01441,0.01526,0.00579,0.00307
"SWE",1988,37,0.03567,0.00582,0.01017,0.0115,0.00543,0.00276
"SWE",1988,38,0.02677,0.00397,0.00766,0.00842,0.0041,0.00263
"SWE",1988,39,0.01934,0.00226,0.00494,0.00654,0.00343,0.00218
"SWE",1988,40,0.01247,0.00179,0.00329,0.00358,0.00216,0.00165
"SWE",1988,41,0.00839,0.00121,0.00208,0.00256,0.00136,0.00117
"SWE",1988,42,0.00482,0.00069,0.00105,0.00102,0.00103,0.00103
"SWE",1988,43,0.00271,0.00033,5e-04,0.00067,0.00061,0.00061
"SWE",1988,44,0.00162,0.00019,3e-04,0.00038,0.00036,0.00039
"SWE",1988,45,8e-04,0.00015,1e-04,1e-04,0.00022,0.00022
"SWE",1988,46,0.00022,0,6e-05,9e-05,6e-05,2e-05
"SWE",1988,47,1e-04,0,0,0,2e-05,8e-05
"SWE",1988,48,4e-05,0,0,0,2e-05,2e-05
"SWE",1988,49,0,0,0,0,0,0
"SWE",1988,50,0,0,0,0,0,0
"SWE",1988,51,0,0,0,0,0,0
"SWE",1988,52,0,0,0,0,0,0
"SWE",1988,53,2e-05,0,0,0,0,2e-05
"SWE",1988,54,0,0,0,0,0,0
"SWE",1988,55,0,0,0,0,0,0
"SWE",1989,12,0,0,0,0,0,0
"SWE",1989,13,0,0,0,0,0,0
"SWE",1989,14,2e-05,2e-05,0,0,0,0
"SWE",1989,15,0.00069,0.00069,0,0,0,0
"SWE",1989,16,0.00288,0.00282,5e-05,0,0,0
"SWE",1989,17,0.00769,0.00737,0.00027,5e-05,0,0
"SWE",1989,18,0.01703,0.01541,0.00151,9e-05,0,2e-05
"SWE",1989,19,0.03567,0.03219,0.00329,0.00017,2e-05,0
"SWE",1989,20,0.0524,0.044,0.00779,0.00059,2e-05,0
"SWE",1989,21,0.07276,0.05491,0.01629,0.00143,0.00014,0
"SWE",1989,22,0.09229,0.06316,0.02572,0.00303,0.00035,3e-05
"SWE",1989,23,0.11087,0.06761,0.03651,0.00601,0.00065,1e-04
"SWE",1989,24,0.13002,0.07287,0.04674,0.00905,0.00118,0.00017
"SWE",1989,25,0.1432,0.07402,0.05338,0.01333,0.00213,0.00033
"SWE",1989,26,0.14937,0.07118,0.05717,0.01748,0.00293,0.00061
"SWE",1989,27,0.15332,0.06536,0.06096,0.0218,0.00427,0.00094
"SWE",1989,28,0.15533,0.05927,0.06332,0.02565,0.00563,0.00147
"SWE",1989,29,0.147,0.04949,0.06087,0.02774,0.00711,0.0018
"SWE",1989,30,0.13459,0.04307,0.05384,0.02841,0.00725,0.00202
"SWE",1989,31,0.1185,0.03148,0.04807,0.02865,0.00778,0.00253
"SWE",1989,32,0.10376,0.0248,0.0396,0.02777,0.00851,0.00308
"SWE",1989,33,0.08996,0.02004,0.03317,0.02536,0.00825,0.00315
"SWE",1989,34,0.07276,0.01475,0.02524,0.0226,0.00747,0.00269
"SWE",1989,35,0.06141,0.01108,0.01993,0.01961,0.00785,0.00294
"SWE",1989,36,0.0493,0.00793,0.01554,0.01593,0.00705,0.00285
"SWE",1989,37,0.03574,0.00564,0.01029,0.01089,0.0055,0.00343
"SWE",1989,38,0.02924,0.00406,0.00837,0.00912,0.00469,0.003
"SWE",1989,39,0.02046,0.00311,0.00534,0.00617,0.00329,0.00254
"SWE",1989,40,0.01367,0.0016,0.00308,0.00451,0.00275,0.00173
"SWE",1989,41,0.00872,0.00108,0.00214,0.00254,0.00163,0.00133
"SWE",1989,42,0.00582,0.00081,0.00123,0.00162,0.00114,0.00103
"SWE",1989,43,0.00278,0.00052,0.00051,0.00075,0.00052,0.00048
"SWE",1989,44,0.00111,9e-05,0.00015,0.00035,0.00027,0.00024
"SWE",1989,45,0.00082,8e-05,0.00016,0.00017,0.00016,0.00025
"SWE",1989,46,0.00039,2e-05,2e-05,0.00019,0.00012,5e-05
"SWE",1989,47,0.00015,2e-05,0,4e-05,4e-05,6e-05
"SWE",1989,48,0,0,0,0,0,0
"SWE",1989,49,0,0,0,0,0,0
"SWE",1989,50,0,0,0,0,0,0
"SWE",1989,51,0,0,0,0,0,0
"SWE",1989,52,0,0,0,0,0,0
"SWE",1989,53,0,0,0,0,0,0
"SWE",1989,54,0,0,0,0,0,0
"SWE",1989,55,0,0,0,0,0,0
"SWE",1990,12,0,0,0,0,0,0
"SWE",1990,13,2e-05,2e-05,0,0,0,0
"SWE",1990,14,2e-04,2e-04,0,0,0,0
"SWE",1990,15,0.00078,0.00078,0,0,0,0
"SWE",1990,16,0.00295,0.00287,5e-05,2e-05,0,0
"SWE",1990,17,0.0082,0.00779,0.00038,4e-05,0,0
"SWE",1990,18,0.01886,0.01765,0.00118,4e-05,0,0
"SWE",1990,19,0.03802,0.03399,0.00374,2e-04,9e-05,0
"SWE",1990,20,0.05657,0.04703,0.00893,0.00053,6e-05,2e-05
"SWE",1990,21,0.07637,0.05746,0.01736,0.00141,0.00012,2e-05
"SWE",1990,22,0.09858,0.06705,0.02764,0.00336,0.00045,7e-05
"SWE",1990,23,0.11869,0.07341,0.03829,0.00614,0.00072,0.00013
"SWE",1990,24,0.13654,0.07581,0.04916,0.01013,0.00125,0.00019
"SWE",1990,25,0.14937,0.07543,0.0567,0.01462,0.00219,0.00044
"SWE",1990,26,0.15839,0.07344,0.06139,0.01919,0.00375,0.00062
"SWE",1990,27,0.16223,0.06827,0.06467,0.0229,0.00513,0.00125
"SWE",1990,28,0.15884,0.06134,0.0643,0.02495,0.00628,0.00198
"SWE",1990,29,0.15252,0.05168,0.0624,0.02861,0.00767,0.00216
"SWE",1990,30,0.14176,0.04424,0.05679,0.02957,0.00843,0.00272
"SWE",1990,31,0.1309,0.03551,0.05177,0.03136,0.00923,0.00303
"SWE",1990,32,0.11077,0.02598,0.04351,0.02899,0.0092,0.00308
"SWE",1990,33,0.09352,0.02031,0.03398,0.02678,0.00874,0.00371
"SWE",1990,34,0.0793,0.01538,0.02621,0.0247,0.00931,0.0037
"SWE",1990,35,0.06703,0.01323,0.02088,0.02056,0.00806,0.0043
"SWE",1990,36,0.05123,0.00868,0.01558,0.01556,0.00778,0.00363
"SWE",1990,37,0.03946,0.00639,0.01157,0.01183,0.00608,0.00358
"SWE",1990,38,0.03036,0.00477,0.00833,0.00958,0.00454,0.00314
"SWE",1990,39,0.02169,0.00329,0.00583,0.00618,0.00412,0.00227
"SWE",1990,40,0.01485,0.00221,0.00335,0.00459,0.00272,0.00198
"SWE",1990,41,0.01014,0.00124,0.00247,0.00298,0.00189,0.00155
"SWE",1990,42,0.0058,0.00069,0.00133,0.00176,0.00121,0.00082
"SWE",1990,43,0.00341,0.00043,0.00058,0.00085,0.00082,0.00072
"SWE",1990,44,0.00163,0.00016,0.00036,0.00049,0.00024,0.00037
"SWE",1990,45,0.00055,6e-05,9e-05,0.00014,0.00012,0.00014
"SWE",1990,46,0.00036,5e-05,3e-05,0.00016,5e-05,8e-05
"SWE",1990,47,0.00014,2e-05,0,3e-05,0,8e-05
"SWE",1990,48,7e-05,0,2e-05,0,2e-05,4e-05
"SWE",1990,49,0,0,0,0,0,0
"SWE",1990,50,0,0,0,0,0,0
"SWE",1990,51,2e-05,2e-05,0,0,0,0
"SWE",1990,52,0,0,0,0,0,0
"SWE",1990,53,0,0,0,0,0,0
"SWE",1990,54,0,0,0,0,0,0
"SWE",1990,55,0,0,0,0,0,0
"SWE",1991,12,0,0,0,0,0,0
"SWE",1991,13,2e-05,2e-05,0,0,0,0
"SWE",1991,14,0.00014,0.00012,2e-05,0,0,0
"SWE",1991,15,0.00075,0.00073,2e-05,0,0,0
"SWE",1991,16,0.00267,0.00255,0.00011,0,0,0
"SWE",1991,17,0.00778,0.00733,0.00045,0,0,0
"SWE",1991,18,0.01795,0.0165,0.00129,0.00016,0,0
"SWE",1991,19,0.03403,0.02993,0.00396,0.00014,0,0
"SWE",1991,20,0.05466,0.0442,0.00964,0.00071,5e-05,5e-05
"SWE",1991,21,0.07195,0.0534,0.01682,0.00166,5e-05,2e-05
"SWE",1991,22,0.09242,0.06153,0.0272,0.0033,0.00035,4e-05
"SWE",1991,23,0.11424,0.07022,0.03703,0.0063,0.00062,7e-05
"SWE",1991,24,0.1298,0.07135,0.04765,0.00935,0.00122,0.00024
"SWE",1991,25,0.14657,0.07427,0.05581,0.01351,0.0025,0.00048
"SWE",1991,26,0.15436,0.07066,0.06074,0.01864,0.00349,0.00082
"SWE",1991,27,0.16107,0.06603,0.06548,0.02353,0.00481,0.00122
"SWE",1991,28,0.15955,0.06004,0.0653,0.02603,0.00654,0.00166
"SWE",1991,29,0.14985,0.04991,0.06213,0.02871,0.00694,0.00216
"SWE",1991,30,0.14275,0.04366,0.05739,0.0304,0.00864,0.00265
"SWE",1991,31,0.13012,0.03503,0.05132,0.03044,0.00977,0.00356
"SWE",1991,32,0.11262,0.02711,0.04306,0.02911,0.00948,0.00384
"SWE",1991,33,0.09609,0.02182,0.03353,0.02756,0.0093,0.00387
"SWE",1991,34,0.0807,0.01636,0.02714,0.02433,0.00862,0.00425
"SWE",1991,35,0.06576,0.01342,0.0206,0.01997,0.00797,0.00381
"SWE",1991,36,0.05336,0.00964,0.01673,0.01644,0.00683,0.00373
"SWE",1991,37,0.0417,0.00698,0.01233,0.01252,0.00598,0.0039
"SWE",1991,38,0.03141,0.00505,0.00813,0.00969,0.00522,0.00332
"SWE",1991,39,0.02253,0.00335,0.0057,0.0071,0.0037,0.00269
"SWE",1991,40,0.0157,0.00231,0.0039,0.00471,0.00276,0.00202
"SWE",1991,41,0.00976,0.00164,0.00227,0.00266,0.00171,0.00148
"SWE",1991,42,0.0063,0.00087,0.0014,0.00183,0.00115,0.00106
"SWE",1991,43,0.0037,0.00047,0.00076,0.00113,0.00069,0.00064
"SWE",1991,44,0.0016,0.00028,0.00028,0.00043,0.00034,0.00025
"SWE",1991,45,9e-04,9e-05,0.00016,0.00024,0.00013,0.00027
"SWE",1991,46,0.00024,2e-05,6e-05,8e-05,3e-05,6e-05
"SWE",1991,47,0.00014,2e-05,3e-05,5e-05,3e-05,2e-05
"SWE",1991,48,2e-05,0,0,0,2e-05,0
"SWE",1991,49,4e-05,0,0,0,2e-05,2e-05
"SWE",1991,50,0,0,0,0,0,0
"SWE",1991,51,0,0,0,0,0,0
"SWE",1991,52,0,0,0,0,0,0
"SWE",1991,53,0,0,0,0,0,0
"SWE",1991,54,0,0,0,0,0,0
"SWE",1991,55,0,0,0,0,0,0
"SWE",1992,12,0,0,0,0,0,0
"SWE",1992,13,4e-05,4e-05,0,0,0,0
"SWE",1992,14,0.00015,0.00015,0,0,0,0
"SWE",1992,15,0.00053,0.00053,0,0,0,0
"SWE",1992,16,0.00259,0.00251,8e-05,0,0,0
"SWE",1992,17,0.00738,0.00697,0.00035,6e-05,0,0
"SWE",1992,18,0.01425,0.01284,0.00132,7e-05,2e-05,0
"SWE",1992,19,0.03012,0.0261,0.00376,0.00023,4e-05,0
"SWE",1992,20,0.04937,0.03909,0.00947,7e-04,0.00011,0
"SWE",1992,21,0.06876,0.0489,0.01807,0.00161,0.00014,4e-05
"SWE",1992,22,0.08971,0.0576,0.02788,0.00386,0.00031,7e-05
"SWE",1992,23,0.10731,0.06198,0.0377,0.00664,0.00086,0.00012
"SWE",1992,24,0.12984,0.06788,0.04973,0.01046,0.00154,0.00023
"SWE",1992,25,0.14166,0.06929,0.05548,0.01406,0.00244,0.00039
"SWE",1992,26,0.15192,0.06828,0.06044,0.01872,0.00379,0.00068
"SWE",1992,27,0.15493,0.06338,0.06383,0.02182,0.00474,0.00116
"SWE",1992,28,0.15413,0.05608,0.06472,0.02484,0.00664,0.00186
"SWE",1992,29,0.15108,0.05051,0.06181,0.02778,0.00883,0.00214
"SWE",1992,30,0.14018,0.04293,0.05776,0.02803,0.0086,0.00286
"SWE",1992,31,0.12719,0.03504,0.05166,0.0288,0.00901,0.00268
"SWE",1992,32,0.11441,0.02792,0.04541,0.02819,0.00919,0.00372
"SWE",1992,33,0.09904,0.0219,0.03684,0.02714,0.0096,0.00356
"SWE",1992,34,0.08194,0.01729,0.02872,0.02303,0.0083,0.0046
"SWE",1992,35,0.06819,0.01392,0.02173,0.02043,0.00844,0.00367
"SWE",1992,36,0.05445,0.01013,0.01718,0.01583,0.00746,0.00385
"SWE",1992,37,0.04279,0.00717,0.01273,0.01283,0.00641,0.00365
"SWE",1992,38,0.03274,0.00581,0.00863,0.01002,0.0051,0.00318
"SWE",1992,39,0.02269,0.00369,0.00617,0.00653,0.00349,0.00282
"SWE",1992,40,0.01558,0.00275,0.00326,0.0041,0.00324,0.00223
"SWE",1992,41,0.01051,0.0017,0.00259,0.00293,0.00167,0.00163
"SWE",1992,42,0.00643,0.00115,0.00158,0.00177,0.00093,0.00101
"SWE",1992,43,0.00345,0.00053,0.00081,0.00065,7e-04,0.00076
"SWE",1992,44,0.00202,0.00032,0.00057,5e-04,0.00017,0.00046
"SWE",1992,45,0.00079,1e-04,0.00018,0.00019,0.00019,0.00012
"SWE",1992,46,0.00036,7e-05,4e-05,6e-05,9e-05,9e-05
"SWE",1992,47,0.00024,5e-05,3e-05,2e-05,5e-05,0.00011
"SWE",1992,48,3e-05,0,2e-05,0,0,2e-05
"SWE",1992,49,2e-05,0,0,0,0,2e-05
"SWE",1992,50,0,0,0,0,0,0
"SWE",1992,51,0,0,0,0,0,0
"SWE",1992,52,0,0,0,0,0,0
"SWE",1992,53,0,0,0,0,0,0
"SWE",1992,54,0,0,0,0,0,0
"SWE",1992,55,0,0,0,0,0,0
"SWE",1993,12,0,0,0,0,0,0
"SWE",1993,13,0,0,0,0,0,0
"SWE",1993,14,0.00017,0.00012,4e-05,0,0,0
"SWE",1993,15,0.00057,0.00057,0,0,0,0
"SWE",1993,16,0.00235,0.00233,2e-05,0,0,0
"SWE",1993,17,0.00623,0.00597,0.00026,0,0,0
"SWE",1993,18,0.01447,0.01319,0.00119,6e-05,4e-05,0
"SWE",1993,19,0.02757,0.02398,0.00328,0.00029,2e-05,0
"SWE",1993,20,0.04438,0.03518,0.00836,0.00078,5e-05,0
"SWE",1993,21,0.06288,0.04445,0.01642,0.0018,0.00019,2e-05
"SWE",1993,22,0.08043,0.04997,0.0264,0.00376,0.00026,3e-05
"SWE",1993,23,0.10005,0.05597,0.03685,0.00637,0.00075,0.00011
"SWE",1993,24,0.11933,0.06305,0.04534,0.00933,0.00141,0.00019
"SWE",1993,25,0.13553,0.06519,0.05377,0.01356,0.00253,0.00048
"SWE",1993,26,0.14479,0.06442,0.0596,0.01652,0.00328,0.00097
"SWE",1993,27,0.14807,0.06105,0.0606,0.0205,0.0047,0.00123
"SWE",1993,28,0.14971,0.05521,0.06282,0.02365,0.00607,0.00197
"SWE",1993,29,0.14463,0.05004,0.05855,0.02707,0.0069,0.00206
"SWE",1993,30,0.13588,0.04165,0.05591,0.02735,0.00792,0.00305
"SWE",1993,31,0.12323,0.03482,0.04925,0.02673,0.00887,0.00356
"SWE",1993,32,0.11179,0.02832,0.04434,0.02647,0.00864,0.00402
"SWE",1993,33,0.09404,0.02203,0.03441,0.02502,0.00863,0.00395
"SWE",1993,34,0.08033,0.01799,0.02748,0.02239,0.00833,0.00413
"SWE",1993,35,0.06665,0.01467,0.02148,0.01901,0.00714,0.00435
"SWE",1993,36,0.05427,0.01005,0.01788,0.01507,0.00693,0.00435
"SWE",1993,37,0.04025,0.00813,0.01173,0.01162,0.00525,0.00353
"SWE",1993,38,0.03235,0.00586,0.0096,0.00907,0.0046,0.00322
"SWE",1993,39,0.02273,0.00434,0.00608,0.00645,0.00335,0.00251
"SWE",1993,40,0.01668,0.00292,0.00415,0.00455,0.00259,0.00247
"SWE",1993,41,0.01017,0.00158,0.00265,0.00244,0.00193,0.00157
"SWE",1993,42,0.0065,0.00116,0.00146,0.00151,0.00117,0.00119
"SWE",1993,43,0.00341,5e-04,0.00075,0.00091,0.00055,7e-04
"SWE",1993,44,0.00162,0.00019,3e-04,0.00023,0.00048,0.00042
"SWE",1993,45,0.00063,8e-05,0.00014,0.00011,0.00011,2e-04
"SWE",1993,46,0.00037,1e-04,7e-05,6e-05,6e-05,7e-05
"SWE",1993,47,6e-05,3e-05,1e-05,0,0,1e-05
"SWE",1993,48,3e-05,0,2e-05,2e-05,0,0
"SWE",1993,49,0,0,0,0,0,0
"SWE",1993,50,2e-05,2e-05,0,0,0,0
"SWE",1993,51,4e-05,0,0,2e-05,2e-05,0
"SWE",1993,52,0,0,0,0,0,0
"SWE",1993,53,0,0,0,0,0,0
"SWE",1993,54,0,0,0,0,0,0
"SWE",1993,55,0,0,0,0,0,0
"SWE",1994,12,0,0,0,0,0,0
"SWE",1994,13,0,0,0,0,0,0
"SWE",1994,14,1e-04,1e-04,0,0,0,0
"SWE",1994,15,5e-04,5e-04,0,0,0,0
"SWE",1994,16,0.00225,0.00221,4e-05,0,0,0
"SWE",1994,17,0.00574,0.00537,0.00034,2e-05,0,0
"SWE",1994,18,0.01247,0.01122,0.00121,4e-05,0,0
"SWE",1994,19,0.02476,0.02167,0.0029,0.00016,2e-05,0
"SWE",1994,20,0.03885,0.0311,0.00708,0.00059,7e-05,2e-05
"SWE",1994,21,0.05515,0.04007,0.01366,0.00133,9e-05,0
"SWE",1994,22,0.073,0.04647,0.02313,0.00299,0.00038,3e-05
"SWE",1994,23,0.09067,0.05186,0.03281,0.00517,0.00065,0.00017
"SWE",1994,24,0.111,0.05675,0.04434,0.00841,0.00135,0.00016
"SWE",1994,25,0.12625,0.06139,0.04954,0.01268,0.00215,5e-04
"SWE",1994,26,0.13611,0.06116,0.05673,0.0146,0.00316,0.00046
"SWE",1994,27,0.1422,0.05871,0.05973,0.01876,0.00383,0.00118
"SWE",1994,28,0.14671,0.05442,0.06105,0.02384,0.00575,0.00164
"SWE",1994,29,0.13986,0.0485,0.05948,0.02402,0.00592,0.00194
"SWE",1994,30,0.1288,0.04245,0.05326,0.0244,0.00626,0.00244
"SWE",1994,31,0.11971,0.03479,0.04962,0.02504,0.0073,0.00296
"SWE",1994,32,0.10544,0.02717,0.04254,0.02407,0.00755,0.0041
